code,datetime,open,high,low,close,volume,amount
600001,2025-06-24 13:35:00,9.785930203583895,9.804486755362504,9.740573845747821,9.751755847110429,37789.910843424615,368517.9840291478
600001,2025-06-24 13:40:00,9.751755847110429,9.772882831893035,9.74308696115075,9.754309855518931,44417.07155522612,433257.8788244317
600001,2025-06-24 13:45:00,9.754309855518931,9.764477087336378,9.735538126390843,9.753026092632652,20248.47677221254,197483.9222954551
600001,2025-06-24 13:50:00,9.753026092632652,9.78279571620696,9.735896114418372,9.774455183298512,22067.035967969565,215693.2540971548
600001,2025-06-24 13:55:00,9.774455183298512,9.77579849355795,9.753820691781447,9.762216136389144,28459.124267939867,277824.12215598644
600001,2025-06-24 14:00:00,9.762216136389144,9.78598529263219,9.746478679649217,9.781075207614826,26733.14739997748,261478.92525543246
600001,2025-06-24 14:05:00,9.781075207614826,9.793391971460313,9.751131362118482,9.770115883537606,26247.331603230443,256439.47139720034
600001,2025-06-24 14:10:00,9.770115883537606,9.774080826204122,9.763265169010847,9.764255343696124,46540.5754880043,454434.06290743884
600001,2025-06-24 14:15:00,9.764255343696124,9.780662589421217,9.748954988805275,9.751147158658819,22371.011370832603,218143.02396501845
600001,2025-06-24 14:20:00,9.751147158658819,9.790222556945563,9.738289783443877,9.778592195279149,23679.474460650923,231551.92414923306
600001,2025-06-24 14:25:00,9.778592195279149,9.787702714741343,9.731910992788618,9.744151612704364,30714.418442926053,299285.9500039146
600001,2025-06-24 14:30:00,9.744151612704364,9.745357264732561,9.721482640692594,9.729490338609391,28570.967915032394,277980.9562940266
600001,2025-06-24 14:35:00,9.729490338609391,9.743695185300298,9.705726742956445,9.707924713269012,24928.952954615248,242008.39846402992
600001,2025-06-24 14:40:00,9.707924713269012,9.730638999688438,9.697764318630563,9.713587935148697,24920.390296627804,242066.4025245205
600001,2025-06-24 14:45:00,9.713587935148697,9.726417828483811,9.713195203649788,9.725828660465522,30222.215571944795,293936.0903923881
600001,2025-06-24 14:50:00,9.725828660465522,9.752369529794082,9.714798485004449,9.748713697146288,24364.286066467583,237520.44929736297
600001,2025-06-24 14:55:00,9.748713697146288,9.75195048754947,9.708588599341644,9.721768862366778,28592.9160087666,277973.7205382957
600001,2025-06-24 15:00:00,9.721768862366778,9.750569448481546,9.711300532043776,9.732305001283418,39213.834732464704,381640.99988626764
