code,datetime,open,high,low,close,volume,amount
000001,2025-06-24 14:05:00,9.861134156222837,9.870684522034196,9.838937756340878,9.842553979984787,32922.680824953415,324043.2631854141
000001,2025-06-24 14:10:00,9.842553979984787,9.852926795655897,9.832944731777332,9.838512402376836,27012.264133215525,265760.4956909199
000001,2025-06-24 14:15:00,9.838512402376836,9.849063382058478,9.829938212352284,9.83772189873141,35035.208649940505,344666.6393621438
000001,2025-06-24 14:20:00,9.83772189873141,9.878074624503185,9.835039964077149,9.87453220986156,13138.813766380852,129739.6397355002
000001,2025-06-24 14:25:00,9.87453220986156,9.900803975191199,9.869976748818779,9.882193999345363,38546.39252468765,380922.9289038793
000001,2025-06-24 14:30:00,9.882193999345363,9.906176630680305,9.872363488346663,9.896152303092183,26286.5148310915,260135.35428597298
000001,2025-06-24 14:35:00,9.896152303092183,9.902393822469277,9.870859745436984,9.882718507550162,32169.30487954656,317920.1847081185
000001,2025-06-24 14:40:00,9.882718507550162,9.891910689960152,9.849931694880313,9.867315082533878,28232.06806486412,278574.7110275568
000001,2025-06-24 14:45:00,9.867315082533878,9.882334513024556,9.830655835650031,9.844590277792614,41121.072717293006,404820.11268506583
000001,2025-06-24 14:50:00,9.844590277792614,9.880028779004785,9.838651144714326,9.86551299743748,35145.205633180885,346725.48297175893
000001,2025-06-24 14:55:00,9.86551299743748,9.86878513743121,9.844770115248414,9.862907130596865,17002.847269658494,167697.5035763642
000001,2025-06-24 15:00:00,9.862907130596865,9.881383179534007,9.83137450923327,9.834425743513156,32164.248511276233,316316.9135800497
