date,cash,market_value,equity,positions
2024-03-15,837525.9634959351,200246.7465,1037772.7099959351,1
2024-03-18,837525.9634959351,199113.27435,1036639.237845935,1
2024-03-19,837525.9634959351,196468.506,1033994.4694959351,1
2024-03-20,833464.9006460176,200079.52523199999,1033544.4258780177,1
2024-03-21,833464.9006460176,202071.78224,1035536.6828860176,1
2024-03-22,833464.9006460176,200364.133376,1033829.0340220176,1
2024-03-25,834140.5525733122,199611.41973199998,1033751.9723053122,1
2024-03-26,834140.5525733122,202156.04123,1036296.5938033122,1
2024-03-27,834140.5525733122,202721.512674,1036862.0652473122,1
2024-03-28,1036960.2409009202,0.0,1036960.2409009202,0
2024-03-29,1036960.2409009202,0.0,1036960.2409009202,0
2024-04-01,837305.6463060798,201710.404794,1039016.0511000798,1
2024-04-02,837305.6463060798,202826.36830600002,1040132.0146120798,1
2024-04-03,837305.6463060798,201710.404794,1039016.0511000798,1
2024-04-08,838694.8586362441,201060.67436,1039755.532996244,1
2024-04-09,838694.8586362441,200508.30987,1039203.1685062441,1
2024-04-10,838694.8586362441,200784.492115,1039479.3507512441,1
2024-04-11,1037915.6178997257,0.0,1037915.6178997257,0
2024-04-12,1037915.6178997257,0.0,1037915.6178997257,0
2024-04-15,838217.9606798575,203894.00799600003,1042111.9686758575,1
2024-04-16,838217.9606798575,203695.860272,1041913.8209518575,1
2024-04-17,838217.9606798575,210432.882888,1048650.8435678575,1
2024-04-18,847234.863228532,199696.614933,1046931.478161532,1
2024-04-19,847234.863228532,199969.052334,1047203.915562532,1
2024-04-22,847234.863228532,198606.86532900002,1045841.7285575321,1
2024-04-23,846608.4482164071,199998.222236,1046606.6704524071,1
2024-04-24,677179.9351918366,368626.03812199994,1045805.9733138365,2
2024-04-25,677179.9351918366,371290.90966899996,1048470.8448608365,2
2024-04-26,702360.9476035546,345520.94907,1047881.8966735546,2
2024-04-29,871476.9874959504,178800.613813,1050277.6013089505,1
2024-04-30,697470.0857631761,355086.013017,1052556.0987801761,2
2024-05-06,703353.092953711,353780.278765,1057133.371718711,2
2024-05-07,703353.092953711,352932.63797000004,1056285.730923711,2
2024-05-08,882080.5992540645,171171.08683000001,1053251.6860840644,1
2024-05-09,853007.5721336594,199356.77034,1052364.3424736594,1
2024-05-10,853007.5721336594,202934.96878199998,1055942.5409156594,1
2024-05-13,853007.5721336594,203446.13998799998,1056453.7121216594,1
2024-05-14,1056241.0485680434,0.0,1056241.0485680434,0
2024-05-15,1056241.0485680434,0.0,1056241.0485680434,0
2024-05-16,856614.7233083961,201976.288718,1058591.012026396,1
2024-05-17,856614.7233083961,205502.059344,1062116.782652396,1
2024-05-20,856614.7233083961,209531.51148800002,1066146.234796396,1
2024-05-21,865659.7026458848,203647.16295,1069306.8655958849,1
2024-05-22,693086.0194118463,378714.249117,1071800.2685288463,2
2024-05-23,693086.0194118463,375688.13266800006,1068774.1520798462,2
2024-05-24,893098.6320431805,173045.496396,1066144.1284391806,1
2024-05-27,866425.1149609128,201480.096888,1067905.2118489128,1
2024-05-28,866425.1149609128,201480.096888,1067905.2118489128,1
2024-05-29,866425.1149609128,200300.471028,1066725.5859889127,1
2024-05-30,1065794.3895945465,0.0,1065794.3895945465,0
2024-05-31,1065794.3895945465,0.0,1065794.3895945465,0
2024-06-03,1065794.3895945465,0.0,1065794.3895945465,0
2024-06-04,865624.2548396209,200963.308416,1066587.563255621,1
2024-06-05,865624.2548396209,200238.681102,1065862.935941621,1
2024-06-06,865624.2548396209,199272.51135000002,1064896.7661896208,1
2024-06-07,866087.9947821192,201155.20343800003,1067243.198220119,1
2024-06-11,866087.9947821192,198958.786294,1065046.7810761193,1
2024-06-12,866087.9947821192,199141.821056,1065229.8158381192,1
2024-06-13,1064954.6625540503,0.0,1064954.6625540503,0
2024-06-14,864828.6249640347,200554.387302,1065383.0122660347,1
2024-06-17,864828.6249640347,198978.32139,1063806.9463540346,1
2024-06-18,864828.6249640347,198584.304912,1063412.9298760346,1
2024-06-19,863736.0211113938,202395.71124600002,1066131.732357394,1
2024-06-20,863736.0211113938,201903.26426,1065639.285371394,1
2024-06-21,863736.0211113938,201164.593781,1064900.6148923938,1
2024-06-24,1064929.5128387827,0.0,1064929.5128387827,0
2024-06-25,865256.8482674125,201304.637856,1066561.4861234124,1
2024-06-26,865256.8482674125,201304.637856,1066561.4861234124,1
2024-06-27,865256.8482674125,202303.17276599997,1067560.0210334125,1
2024-06-28,866445.6139962985,200876.4373,1067322.0512962984,1
