date,cash,market_value,equity,positions
2023-05-31,606974.9684802156,725368.90848,1332343.8769602156,10
2023-06-01,618558.1934616073,715247.140032,1333805.3334936074,10
2023-06-02,597089.9935648225,758144.692796,1355234.6863608225,10
2023-06-05,604884.4501691469,755091.544358,1359975.994527147,10
2023-06-06,594580.567345624,763742.355856,1358322.9232016238,10
2023-06-07,617040.2236544738,740595.063392,1357635.287046474,10
2023-06-08,607146.937804452,770262.624696,1377409.5625004522,10
2023-06-09,636885.7996768211,752886.819672,1389772.6193488212,10
2023-06-12,618473.8463043013,795330.928972,1413804.7752763014,10
2023-06-13,625831.470277017,789295.8011,1415127.271377017,10
2023-06-14,656397.9909954106,770041.66974,1426439.6607354106,10
2023-06-15,632023.1879625397,791677.4727,1423700.6606625398,10
2023-06-16,632023.1879625397,804788.07122,1436811.2591825398,10
2023-06-19,629518.6542917021,810861.53468,1440380.188971702,10
2023-06-20,631467.3659409481,798078.38987,1429545.755810948,10
2023-06-21,628829.6869755777,801402.6943600001,1430232.381335578,10
2023-06-26,635591.6710657479,774389.77541,1409981.446475748,10
2023-06-27,622721.0629604328,806871.24748,1429592.3104404327,10
2023-06-28,640095.3276313558,782426.58264,1422521.9102713559,10
2023-06-29,642288.0410868598,779221.0,1421509.0410868598,10
2023-06-30,630684.7287677415,804991.378628,1435676.1073957416,10
2023-07-03,632316.9555458722,814459.020982,1446775.9765278723,10
2023-07-04,646832.6586119523,798622.522156,1445455.1807679525,10
2023-07-05,656539.0873420604,793044.1621620001,1449583.2495040605,10
2023-07-06,656923.2306844605,793085.7339260001,1450008.9646104607,10
2023-07-07,657739.6169536301,785399.0,1443138.61695363,10
2023-07-10,680288.2100199743,759527.0,1439815.2100199743,9
2023-07-11,616093.5188063213,829469.0,1445562.5188063213,10
2023-07-12,616712.1889832761,805322.0,1422034.188983276,10
2023-07-13,612706.7358956003,821654.401694,1434361.1375896004,10
2023-07-14,632533.5480907211,807932.604255,1440466.1523457211,10
2023-07-17,657341.4429800477,789085.755596,1446427.1985760476,10
2023-07-18,658760.9843318476,792515.704376,1451276.6887078476,10
2023-07-19,656330.2401466547,812680.527425,1469010.7675716546,10
2023-07-20,647928.0788581826,812285.0,1460213.0788581828,10
2023-07-21,667030.6399056776,789851.0,1456881.6399056776,10
2023-07-24,656223.8726916199,790137.0,1446360.87269162,10
2023-07-25,655190.75239912,807006.0,1462196.75239912,10
2023-07-26,660848.6998445588,823319.0,1484167.6998445587,10
2023-07-27,649487.0384799794,840532.0127,1490019.0511799795,10
2023-07-28,658015.7803931308,856725.0127,1514740.793093131,10
2023-07-31,673490.5944355534,856262.4045,1529752.9989355532,10
2023-08-01,686204.6171814465,876439.4045,1562644.0216814466,10
2023-08-02,698704.1633130135,863957.973,1562662.1363130135,10
2023-08-03,679764.6354631543,872726.11512,1552490.7505831541,10
2023-08-04,694954.9389275003,852849.207566,1547804.1464935003,10
2023-08-07,704935.1780952321,840855.0,1545790.1780952322,10
2023-08-08,690356.7227232043,855422.0,1545778.7227232042,10
2023-08-09,702165.8298405118,836281.0,1538446.8298405118,10
2023-08-10,773858.4670778118,774560.0,1548418.4670778117,9
2023-08-11,744194.2729276931,790830.0,1535024.272927693,9
2023-08-14,661919.2586359081,891028.61833,1552947.876965908,10
2023-08-15,765143.2931489575,770336.069547,1535479.3626959575,9
2023-08-16,681027.9976891499,847366.520764,1528394.51845315,10
2023-08-17,694849.49393555,849342.845984,1544192.3399195499,10
2023-08-18,708360.09933405,815907.650852,1524267.7501860498,10
2023-08-21,690172.5677479678,827147.0,1517319.5677479678,10
2023-08-22,694535.555760207,830917.0,1525452.5557602071,10
2023-08-23,675411.035381925,827972.0,1503383.0353819248,10
2023-08-24,669198.6559694163,845604.0,1514802.6559694163,10
2023-08-25,692568.4025294558,830816.0,1523384.4025294557,10
2023-08-28,705959.121637179,823777.0,1529736.121637179,10
2023-08-29,701205.2287731338,864730.0,1565935.2287731338,10
2023-08-30,711087.2049911073,867476.0,1578563.2049911073,10
2023-08-31,720135.6383400584,874168.0,1594303.6383400583,10
2023-09-01,718452.1414067583,877896.0,1596348.1414067582,10
2023-09-04,717966.1639347583,911354.0,1629320.1639347584,10
2023-09-05,695845.6298919612,934843.0,1630688.6298919613,10
2023-09-06,729960.7087800668,906741.0,1636701.7087800668,10
2023-09-07,737021.7177651892,883141.0,1620162.7177651892,10
2023-09-08,755167.7623243518,876073.0,1631240.7623243518,10
2023-09-11,755167.7623243518,890525.0,1645692.7623243518,10
2023-09-12,735742.2038680519,902896.0,1638638.203868052,10
2023-09-13,732896.7135000519,914930.0,1647826.7135000518,10
2023-09-14,734085.4515108571,910815.0,1644900.451510857,10
2023-09-15,738946.4038125558,915107.0,1654053.4038125558,10
2023-09-18,763636.7900833561,897828.0,1661464.7900833562,10
2023-09-19,757585.1496726505,896897.0,1654482.1496726505,10
2023-09-20,749587.7832027597,895021.0,1644608.7832027597,10
2023-09-21,742247.0302616598,890523.0,1632770.0302616598,10
2023-09-22,727350.3419745048,912956.0,1640306.3419745048,10
2023-09-25,812456.1550494974,821071.0,1633527.1550494973,9
2023-09-26,720074.3908139766,906912.0,1626986.3908139765,10
2023-09-27,730701.0591054197,890140.0,1620841.0591054196,10
2023-09-28,745181.8447103172,888985.0,1634166.8447103172,10
2023-10-09,726314.3928950444,905510.0,1631824.3928950443,10
2023-10-10,743292.0628386445,900419.0,1643711.0628386445,10
2023-10-11,725948.8648841903,906549.0,1632497.8648841903,10
2023-10-12,735886.4483043096,901198.0,1637084.4483043095,10
2023-10-13,891239.9278751197,731864.0,1623103.9278751197,8
2023-10-16,1172471.0919248245,454970.0,1627441.0919248245,5
2023-10-17,1027807.769532616,590182.0,1617989.769532616,6
2023-10-18,1017590.6671087516,498544.0,1516134.6671087516,6
2023-10-19,735278.4351528576,857935.0,1593213.4351528576,9
2023-10-20,661913.1621718575,934823.0,1596736.1621718574,10
2023-10-23,680102.0512715592,901728.0,1581830.0512715592,10
2023-10-24,696170.7121890984,904248.0,1600418.7121890984,10
2023-10-25,696170.7121890984,918728.0,1614898.7121890984,10
2023-10-26,715391.7586816985,908954.0,1624345.7586816985,10
2023-10-27,753381.0552913429,892905.0,1646286.055291343,10
2023-10-30,729794.012344103,933727.0,1663521.0123441028,10
2023-10-31,748674.489605829,919930.0,1668604.4896058291,10
2023-11-01,758655.2454087269,909965.0,1668620.2454087269,10
2023-11-02,739540.2088423573,934109.0,1673649.2088423572,10
2023-11-03,759521.3402213573,910544.0,1670065.3402213573,10
2023-11-06,756774.5180079574,939253.0,1696027.5180079574,10
2023-11-07,791055.0986985536,912916.0,1703971.0986985536,10
2023-11-08,785157.2341961536,925709.0,1710866.2341961535,10
2023-11-09,775533.376047602,930840.0,1706373.376047602,10
2023-11-10,784710.9017215987,927329.0,1712039.9017215986,10
2023-11-13,790235.7593586579,940978.0,1731213.759358658,10
2023-11-14,805714.5319291705,953254.0,1758968.5319291705,10
2023-11-15,816034.9028784669,966230.0,1782264.902878467,10
2023-11-16,826549.7786428492,950426.0,1776975.778642849,10
2023-11-17,830768.4185077687,956522.0,1787290.4185077688,10
2023-11-20,838793.7135740372,971919.0,1810712.7135740372,10
2023-11-21,843983.7729662638,971452.0,1815435.7729662638,10
2023-11-22,1021886.6483818005,781146.0,1803032.6483818004,8
2023-11-23,917141.3282556055,907946.0,1825087.3282556054,9
2023-11-24,852683.1891083638,994159.0,1846842.1891083638,10
2023-11-27,852989.9942217587,985039.0,1838028.9942217586,10
2023-11-28,852989.9942217587,984104.0,1837093.9942217586,10
2023-11-29,864427.2869743836,965168.0,1829595.2869743835,10
2023-11-30,1037975.9294762242,782739.0,1820714.9294762244,8
2023-12-01,926884.6968958244,899462.0,1826346.6968958243,9
2023-12-04,834586.8378424244,999780.0,1834366.8378424244,10
2023-12-05,849833.7808961668,981886.0,1831719.7808961668,10
2023-12-06,955159.4532127316,889683.0,1844842.4532127315,9
2023-12-07,949161.9847754315,896723.0,1845884.9847754315,9
2023-12-08,862204.8009906316,977605.0,1839809.8009906316,10
2023-12-11,865801.8042029287,982984.0,1848785.8042029287,10
2023-12-12,864592.5204348287,1004798.0,1869390.5204348287,10
2023-12-13,870647.0522919287,990359.0,1861006.0522919288,10
2023-12-14,875461.7424368287,989240.0,1864701.7424368286,10
2023-12-15,874602.6502712287,991108.0,1865710.6502712287,10
2023-12-18,1070531.1826570183,787952.0,1858483.1826570183,8
2023-12-19,1063235.8517555615,790481.0,1853716.8517555615,8
2023-12-20,963235.2812510207,883574.0,1846809.2812510207,9
2023-12-21,846226.7418698573,995457.0,1841683.7418698573,10
2023-12-22,846800.2146641917,986792.0,1833592.2146641917,10
2023-12-25,851059.4214038918,987842.0,1838901.4214038919,10
2023-12-26,850625.6920245007,995288.0,1845913.6920245006,10
2023-12-27,861578.1550892503,994027.0,1855605.1550892503,10
2023-12-28,869214.4486836809,994429.0,1863643.448683681,10
2023-12-29,869214.4486836809,999517.0,1868731.448683681,10
2024-01-02,866019.9416508808,1003436.0,1869455.941650881,10
2024-01-03,879614.3674336688,994139.0,1873753.3674336688,10
2024-01-04,888290.6388728572,991864.0,1880154.6388728572,10
2024-01-05,884333.2134717593,985048.0,1869381.2134717593,10
2024-01-08,880998.5493242246,980290.0,1861288.5493242247,10
2024-01-09,895278.6524876605,1002988.0,1898266.6524876605,10
2024-01-10,912483.5219196733,1008863.0,1921346.5219196733,10
2024-01-11,926483.4860491378,1013916.0,1940399.4860491378,10
2024-01-12,933137.6396634754,998454.0,1931591.6396634756,10
2024-01-15,928213.3928004999,1008543.0,1936756.3928005,10
2024-01-16,931815.6696616588,1014811.0,1946626.6696616588,10
2024-01-17,932229.5777648473,981881.0,1914110.5777648473,10
2024-01-18,1414743.6370642416,504577.366838,1919321.0039022416,5
2024-01-19,1119989.7009880168,804501.0,1924490.7009880168,8
2024-01-22,1204821.368893296,669294.0,1874115.368893296,7
2024-01-23,1272552.537721729,602765.0,1875317.537721729,6
2024-01-24,876341.0129126289,1028775.0,1905116.012912629,10
2024-01-25,912110.5543753403,1046399.0,1958509.5543753402,10
2024-01-26,1175466.5819276609,811277.890779,1986744.4727066609,8
2024-01-29,976267.9002456609,981770.763512,1958038.663757661,10
2024-01-30,955553.4887163673,963648.333548,1919201.8222643672,10
2024-01-31,1402861.3209150357,481886.16121,1884747.4821250357,5
2024-02-01,1775298.8263800752,103068.0,1878366.8263800752,1
2024-02-02,1375700.9039563753,487412.0,1863112.9039563753,5
2024-02-05,1554615.3575217875,294219.0,1848834.3575217875,3
2024-02-06,1244576.5703643186,656116.0,1900692.5703643186,6
2024-02-07,1294087.827829458,608450.0,1902537.827829458,6
2024-02-08,1123025.1252592285,860801.0,1983826.1252592285,8
2024-02-19,1389056.6854064814,619261.0,2008317.6854064814,6
2024-02-20,999726.8345821272,1020720.0,2020446.8345821272,10
2024-02-21,1009466.6945403356,1032426.0,2041892.6945403356,10
2024-02-22,1019145.2864058382,1041789.0,2060934.286405838,10
2024-02-23,1048529.5789374387,1048941.887446,2097471.4663834386,10
2024-02-26,1097292.4072499068,1037813.804216,2135106.211465907,10
2024-02-27,1109570.1962454068,1050068.720986,2159638.917231407,10
2024-02-28,1348429.735598162,787968.0,2136397.735598162,8
2024-02-29,1241984.1371598484,940737.306904,2182721.4440638484,9
2024-03-01,1165982.2160927963,1013939.194234,2179921.4103267966,10
2024-03-04,1180194.3571401308,1021404.026494,2201598.383634131,10
2024-03-05,1204637.606439182,1010352.0,2214989.606439182,10
2024-03-06,1314835.876263261,907755.0,2222590.876263261,9
2024-03-07,1216129.2364187608,1013029.0,2229158.236418761,10
2024-03-08,1220607.291442428,1009142.0,2229749.291442428,10
2024-03-11,1215536.4963166316,1033161.0,2248697.4963166313,10
2024-03-12,1233049.6849704885,1027069.0,2260118.684970489,10
2024-03-13,1254330.5044554325,1003865.9640200001,2258196.4684754326,10
2024-03-14,1292992.4099638888,996135.828802,2289128.238765889,10
2024-03-15,1312305.9250132404,1019977.0,2332282.9250132404,10
2024-03-18,1341097.463816007,1023311.0,2364408.4638160067,10
2024-03-19,1352689.3629364236,1008414.4912940001,2361103.8542304235,10
2024-03-20,1364776.033632063,1013242.02804,2378018.061672063,10
2024-03-21,1382244.319620718,1022042.605249,2404286.924869718,10
2024-03-22,1391783.2787785963,1003042.48386,2394825.7626385964,10
2024-03-25,1386159.069130339,1000060.141995,2386219.211125339,10
2024-03-26,1374042.1261073311,1008497.0,2382539.1261073314,10
2024-03-27,1373085.5327513877,965064.0,2338149.532751388,10
2024-03-28,1448196.2674641097,922292.0,2370488.2674641097,9
2024-03-29,1378001.724800845,1015775.0,2393776.7248008447,10
2024-04-01,1502745.7893581388,926412.0,2429157.789358139,9
2024-04-02,1421328.176783143,1015284.0,2436612.176783143,10
2024-04-03,1434873.4764016639,1019428.0,2454301.476401664,10
2024-04-08,1463784.9008957383,988338.0831,2452122.9839957384,10
2024-04-09,1458060.6392646502,992739.9332900001,2450800.5725546503,10
2024-04-10,1451506.3909317527,988440.67593,2439947.066861753,10
2024-04-11,1441231.4207068381,999447.49027,2440678.9109768383,10
2024-04-12,1441971.7288249773,985681.0830999999,2427652.811924977,10
2024-04-15,1698729.778974927,682786.0,2381515.778974927,7
2024-04-16,1672669.3916666915,665750.0,2338419.3916666918,7
2024-04-17,1458096.3762794458,839309.0,2297405.376279446,9
2024-04-18,1368618.7799852097,929517.0,2298135.77998521,10
2024-04-19,1387327.3563979957,917131.0,2304458.3563979957,10
2024-04-22,1387974.00966448,896621.0,2284595.00966448,10
2024-04-23,1385288.6278686158,908862.751726,2294151.3795946157,10
2024-04-24,1390232.7881674157,923889.214463,2314122.0026304154,10
2024-04-25,1399805.8029612382,935457.189621,2335262.9925822383,10
2024-04-26,1419114.8441977832,928592.993972,2347707.8381697834,10
2024-04-29,1555305.8420466713,841712.0,2397017.8420466715,9
2024-04-30,1485802.0302680903,900938.0,2386740.0302680903,10
2024-05-06,1613474.1007890052,923171.0,2536645.100789005,9
2024-05-07,1523244.316243725,1025700.0,2548944.316243725,10
2024-05-08,1543401.53901428,1008501.0,2551902.53901428,10
2024-05-09,1545716.06075798,1022866.0,2568582.0607579798,10
2024-05-10,1555336.2830737217,1006762.0,2562098.2830737215,10
2024-05-13,1552242.6093008674,904191.0,2456433.6093008677,10
2024-05-14,1649783.566983108,912718.0,2562501.566983108,9
2024-05-15,1556252.2173868078,999305.0,2555557.217386808,10
2024-05-16,1556252.2173868078,1006681.0,2562933.217386808,10
2024-05-17,1561163.119872507,1026458.0,2587621.1198725067,10
2024-05-20,1576861.2579482202,1024020.0,2600881.2579482202,10
2024-05-21,1808266.689183506,799301.0,2607567.689183506,8
2024-05-22,1602737.6069930438,1010300.0,2613037.606993044,10
2024-05-23,1596970.7690992767,981783.0,2578753.7690992765,10
2024-05-24,1597862.5407754767,978536.0,2576398.540775477,10
2024-05-27,1582419.899530616,981164.0,2563583.8995306157,10
2024-05-28,1578033.79760875,984143.0,2562176.79760875,10
2024-05-29,1582174.079406592,1006236.0,2588410.079406592,10
2024-05-30,1581160.1280337092,969604.0,2550764.1280337092,10
2024-05-31,1570627.9863820877,988458.0,2559085.9863820877,10
2024-06-03,1744124.0760988125,781496.0,2525620.0760988127,8
2024-06-04,1922590.657685506,612826.0,2535416.657685506,6
2024-06-05,1644134.0913256144,883435.0,2527569.0913256146,9
2024-06-06,1523313.3360424617,957790.0,2481103.336042462,10
2024-06-07,1611336.142748366,912979.0,2524315.142748366,9
2024-06-11,1504882.1209412534,1009036.0,2513918.1209412534,10
2024-06-12,1504882.1209412534,1026849.0,2531731.1209412534,10
2024-06-13,1507147.8054107558,998299.0,2505446.805410756,10
2024-06-14,1493950.5879615643,1006050.0,2500000.5879615643,10
2024-06-17,1596528.0975008386,893215.0,2489743.0975008383,9
2024-06-18,1501743.1149928712,1013473.0,2515216.114992871,10
2024-06-19,1506602.1761370585,1018097.0,2524699.1761370585,10
2024-06-20,1520412.4546334632,993524.0,2513936.454633463,10
2024-06-21,1515039.7921795545,1005516.0,2520555.7921795547,10
2024-06-24,1692140.7787253344,791253.0,2483393.7787253344,8
2024-06-25,1586845.964599508,900306.0,2487151.964599508,9
2024-06-26,1481842.3617660038,1022829.0,2504671.361766004,10
2024-06-27,1470517.7343087106,1005349.0,2475866.7343087103,10
2024-06-28,1461770.9871978662,1009765.0,2471535.987197866,10
2024-07-01,1469541.5410166942,1030898.0,2500439.541016694,10
2024-07-02,1828639.294021252,721202.0,2549841.294021252,7
2024-07-03,1538691.6277556848,1015405.0,2554096.627755685,10
2024-07-04,1533391.0682580965,993756.0,2527147.0682580965,10
2024-07-05,1543064.8023564748,1009150.0,2552214.802356475,10
2024-07-08,1545666.6976643035,986651.0,2532317.6976643037,10
2024-07-09,1539545.3363947915,994557.0,2534102.3363947915,10
2024-07-10,1537605.8261275915,987406.0,2525011.8261275915,10
2024-07-11,1537605.8261275915,1026396.0,2564001.8261275915,10
2024-07-12,1537605.8261275915,1034480.0,2572085.8261275915,10
2024-07-15,1559295.1509226842,1013911.0,2573206.150922684,10
2024-07-16,1672674.5365077252,944217.0,2616891.5365077252,9
2024-07-17,1595429.2496067348,1016504.0,2611933.249606735,10
2024-07-18,1615028.18725022,1030600.0,2645628.18725022,10
2024-07-19,1638747.119962945,1010422.0,2649169.119962945,10
2024-07-22,1636150.1648581452,1019075.0,2655225.164858145,10
2024-07-23,1643374.5756455432,1004299.0,2647673.575645543,10
2024-07-24,1639684.3262744953,994542.0,2634226.3262744956,10
2024-07-25,1654281.7727900022,1002883.0,2657164.772790002,10
2024-07-26,1673609.7422060529,1013992.0,2687601.742206053,10
2024-07-29,1685853.4342554586,1027290.0,2713143.4342554584,10
2024-07-30,1685532.0083488587,1028413.0,2713945.008348859,10
2024-07-31,1803890.5999063905,924042.0,2727932.5999063905,9
2024-08-01,1718546.1963950037,1032622.0,2751168.1963950037,10
2024-08-02,1738736.7424555186,1011690.0,2750426.742455519,10
2024-08-05,1757200.2194659957,971118.0,2728318.2194659957,10
2024-08-06,1740015.8237012543,1008861.0,2748876.823701254,10
2024-08-07,1749439.9921057452,1011447.0,2760886.9921057452,10
2024-08-08,1755294.4679260424,1008555.0,2763849.467926042,10
2024-08-09,1769531.4028713705,1005578.0,2775109.4028713703,10
2024-08-12,1772518.8529608203,988823.0,2761341.8529608203,10
2024-08-13,1867139.6419917638,900043.0,2767182.641991764,9
2024-08-14,1767266.361284564,997364.0,2764630.3612845642,10
2024-08-15,1880435.7766162525,901244.0,2781679.7766162525,9
2024-08-16,1784097.4337695867,985550.0,2769647.4337695865,10
2024-08-19,1788998.4026722966,999807.0,2788805.4026722964,10
2024-08-20,1785227.6196429878,984575.0,2769802.619642988,10
2024-08-21,1774705.872275902,982758.0,2757463.872275902,10
2024-08-22,1774551.639947329,999044.0,2773595.6399473287,10
2024-08-23,1766807.22994687,992317.0,2759124.22994687,10
2024-08-26,1754282.7201412874,1009397.0,2763679.7201412874,10
2024-08-27,1748811.8466059952,1002684.0,2751495.846605995,10
2024-08-28,1748811.8466059952,1025624.0,2774435.846605995,10
2024-08-29,1759427.6000956108,1028223.0,2787650.600095611,10
2024-08-30,1881824.5913267548,923746.0,2805570.5913267545,9
2024-09-02,1795837.5596109089,1008702.0,2804539.559610909,10
2024-09-03,1805565.4611940887,1018703.0,2824268.4611940887,10
2024-09-04,1819509.2345313823,1012011.0,2831520.234531382,10
2024-09-05,1823919.938433607,1013049.0,2836968.938433607,10
2024-09-06,1847566.0082974285,997399.0,2844965.0082974285,10
2024-09-09,1844972.7195903966,1001475.0,2846447.7195903966,10
2024-09-10,1849806.0466879955,1003879.0,2853685.0466879955,10
2024-09-11,1844382.6822004544,1019555.0,2863937.682200454,10
2024-09-12,1868738.6549253091,1006784.0,2875522.654925309,10
2024-09-13,1871679.8202397092,1012483.0,2884162.820239709,10
2024-09-18,1858214.695544719,1004600.0,2862814.6955447188,10
2024-09-19,1973205.480910847,930136.0,2903341.480910847,9
2024-09-20,1896798.2924085192,1025545.0,2922343.2924085194,10
2024-09-23,1902064.053652619,1013850.0,2915914.053652619,10
2024-09-24,1906272.7743536036,1046273.0,2952545.774353604,10
2024-09-25,2174082.0063404203,815716.72672,2989798.7330604205,8
2024-09-26,2004012.4330084217,1038247.04928,3042259.4822884216,10
2024-09-27,2042608.7446031822,1036450.5152,3079059.2598031824,10
2024-09-30,2529179.047542342,629545.0,3158724.047542342,6
2024-10-08,2975948.841594954,96696.0,3072644.841594954,2
2024-10-09,2970373.3043544004,96915.0,3067288.3043544004,2
2024-10-10,2566419.3268551226,504056.0,3070475.3268551226,6
2024-10-11,2162125.355187496,880885.0,3043010.355187496,10
2024-10-14,2181549.4602155345,905164.0,3086713.4602155345,10
2024-10-15,2199392.4702169592,999201.0,3198593.4702169592,10
2024-10-16,2209007.0933204046,999314.0,3208321.0933204046,10
2024-10-17,2218060.6196971755,995066.0,3213126.6196971755,10
2024-10-18,2213020.4493060755,1015102.0,3228122.4493060755,10
2024-10-21,2241684.5310650878,1012394.0,3254078.5310650878,10
2024-10-22,2243586.2306735874,1037600.0,3281186.2306735874,10
2024-10-23,2292764.0218141554,1028823.704,3321587.7258141553,10
2024-10-24,2312638.1915086783,1023318.9428,3335957.134308678,10
2024-10-25,2340960.366573572,1047108.4716,3388068.838173572,10
2024-10-28,2499292.9550482775,947398.0,3446690.9550482775,9
2024-10-29,2438457.073998274,1011495.0,3449952.073998274,10
2024-10-30,2458160.5512592443,1012830.0,3470990.5512592443,10
2024-10-31,2478045.3459310867,1036087.0,3514132.3459310867,10
2024-11-01,2512071.946567535,1008113.0,3520184.946567535,10
2024-11-04,2525772.0105146747,1030524.0,3556296.0105146747,10
