date,cash,market_value,equity,positions
2025-04-25,831221.5000636126,386958.989828603,1218180.4898922155,2
2025-04-28,1022937.1098308921,181156.92896864298,1204094.038799535,1
2025-04-29,1022937.1098308921,187817.64118368158,1210754.7510145737,1
2025-04-30,1210018.001870147,0.0,1210018.001870147,0
2025-05-01,1210018.001870147,0.0,1210018.001870147,0
2025-05-02,1010105.4113622146,202643.52458266012,1212748.9359448748,1
2025-05-05,1010105.4113622146,209917.5222716488,1220022.9336338635,1
2025-05-06,810901.402600917,408673.9002780729,1219575.3028789898,2
2025-05-07,1019801.8019481353,200605.88241365043,1220407.6843617857,1
2025-05-08,820732.3655066343,402279.59351762634,1223011.9590242608,2
2025-05-09,1021663.1374520457,204081.7827283437,1225744.9201803894,1
2025-05-12,821885.466509364,402056.63786079513,1223942.104370159,2
2025-05-13,1024314.0740520995,201096.6129907802,1225410.6870428796,1
2025-05-14,1024314.0740520995,191995.0584026426,1216309.1324547422,1
2025-05-15,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-16,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-19,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-20,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-21,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-22,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-23,1215126.3982621226,0.0,1215126.3982621226,0
2025-05-26,1015533.4120084404,190940.7495148753,1206474.1615233156,1
2025-05-27,1015533.4120084404,192221.60050296297,1207755.0125114033,1
2025-05-28,1015533.4120084404,186055.95279900418,1201589.3648074446,1
2025-05-29,1202030.7899171137,0.0,1202030.7899171137,0
2025-05-30,1002181.2433028852,204923.66157125824,1207104.9048741434,1
2025-06-02,1002181.2433028852,200630.72873094943,1202811.9720338346,1
2025-06-03,1002181.2433028852,202836.3043119529,1205017.547614838,1
2025-06-04,1002780.2027424197,209400.48636869318,1212180.6891111128,1
2025-06-05,803005.6498442694,404822.96573271166,1207828.615576981,2
2025-06-06,803005.6498442694,411743.8105676761,1214749.4604119454,2
2025-06-09,1018450.8331127451,191637.00685656365,1210087.8399693088,1
2025-06-10,1011264.6382271504,201399.88119733712,1212664.5194244876,1
2025-06-11,812396.5424284871,402227.960185384,1214624.5026138711,2
2025-06-12,812396.5424284871,401863.3050877869,1214259.847516274,2
2025-06-13,1009651.7431801506,199286.84833632587,1208938.5915164766,1
2025-06-16,1208236.8653263233,0.0,1208236.8653263233,0
2025-06-17,1008832.4287609912,206421.89534998417,1215254.3241109755,1
2025-06-18,1008832.4287609912,205572.9934569678,1214405.422217959,1
2025-06-19,1008832.4287609912,203721.67496204053,1212554.1037230317,1
2025-06-20,1211390.1170804056,0.0,1211390.1170804056,0
2025-06-23,1011768.3198255876,202344.8739251108,1214113.1937506984,1
2025-06-24,1011768.3198255876,204224.8690858837,1215993.1889114713,1
2025-06-25,1011768.3198255876,204788.78567334966,1216557.1054989372,1
2025-06-26,815955.8567658858,389743.9620622104,1205699.8188280961,2
2025-06-27,815955.8567658858,399798.3200938174,1215754.1768597034,2
2025-06-30,815955.8567658858,401812.44535610673,1217768.3021219927,2
