date,cash,market_value,equity,positions
2023-07-13,575732.5615113563,803397.0,1379129.5615113564,10
2023-07-14,663206.9564018612,736638.0,1399844.9564018613,8
2023-07-17,624125.6846685198,781045.696985,1405171.3816535198,9
2023-07-18,586735.3684892036,827549.164965,1414284.5334542035,10
2023-07-19,604695.319174974,823172.834915,1427868.154089974,10
2023-07-20,712172.3812388093,715752.0,1427924.3812388093,8
2023-07-21,566065.5176794094,870049.0,1436114.5176794094,10
2023-07-24,611362.1662607761,818925.0,1430287.166260776,10
2023-07-25,633803.0202033902,806798.0,1440601.0202033902,10
2023-07-26,620354.5378521393,833081.0,1453435.5378521392,10
2023-07-27,628291.4471185755,819079.0,1447370.4471185755,10
2023-07-28,723058.1398423836,751919.0,1474977.1398423836,8
2023-07-31,901368.8075563355,585157.0,1486525.8075563353,6
2023-08-01,722104.9814194092,774844.0,1496948.9814194092,8
2023-08-02,597684.324076347,903956.0,1501640.324076347,10
2023-08-03,624557.12390223,875617.0,1500174.12390223,10
2023-08-04,658375.1666565716,855632.0,1514007.1666565714,10
2023-08-07,722778.1228806588,794989.0,1517767.1228806588,9
2023-08-08,641049.8397730544,876747.0,1517796.8397730542,10
2023-08-09,641068.3560824151,870693.0,1511761.3560824152,10
2023-08-10,644377.557057829,878986.0,1523363.557057829,10
2023-08-11,724197.86300231,791366.0,1515563.86300231,9
2023-08-14,919169.7404504698,615723.0,1534892.7404504698,6
2023-08-15,758083.1273110831,779419.0,1537502.127311083,8
2023-08-16,612885.5033911585,908861.0,1521746.5033911585,10
2023-08-17,654012.0145961042,874851.0,1528863.0145961042,10
2023-08-18,724767.8139842865,788210.0,1512977.8139842865,9
2023-08-21,699195.5448562538,804086.0,1503281.5448562538,9
2023-08-22,626465.5637148609,880323.0,1506788.563714861,10
2023-08-23,640843.3901060132,845018.0,1485861.390106013,10
2023-08-24,828658.4866915781,672352.0,1501010.486691578,7
2023-08-25,593548.2567658615,894413.0,1487961.2567658615,10
2023-08-28,703328.6070541354,797257.0,1500585.6070541353,9
2023-08-29,779488.8638840171,751345.0,1530833.863884017,8
2023-08-30,857818.7860723299,677350.0,1535168.7860723299,7
2023-08-31,697258.1648325579,847783.0,1545041.164832558,9
2023-09-01,651844.452560485,900293.0,1552137.4525604849,10
2023-09-04,751217.2225935675,826591.0,1577808.2225935673,9
2023-09-05,737660.9995059927,850335.0,1587995.9995059927,9
2023-09-06,669484.8450657072,910501.0,1579985.8450657073,10
2023-09-07,677323.9064182502,885680.0,1563003.9064182502,10
2023-09-08,701617.3951954602,865743.4442,1567360.8393954602,10
2023-09-11,672467.8631247905,913474.079536,1585941.9426607904,10
2023-09-12,768935.1774605667,819859.202712,1588794.3801725667,9
2023-09-13,678547.2411598515,911327.0,1589874.2411598517,10
2023-09-14,696094.0874138987,890089.0,1586183.0874138987,10
2023-09-15,700684.7728673412,886739.0,1587423.772867341,10
2023-09-18,838644.9303305305,752724.0,1591368.9303305305,8
2023-09-19,671027.5995028578,919131.0,1590158.5995028578,10
2023-09-20,667039.0862877808,915075.0,1582114.0862877807,10
2023-09-21,691306.6633222345,886232.0,1577538.6633222345,10
2023-09-22,695163.5001496343,909776.0,1604939.5001496342,10
2023-09-25,698440.2398005665,887681.0,1586121.2398005663,10
2023-09-26,692949.8829137664,900360.0,1593309.8829137664,10
2023-09-27,708624.3575322483,817269.0,1525893.3575322484,10
2023-09-28,704158.1976434484,827512.0,1531670.1976434484,10
2023-10-09,720261.1185597656,813552.0,1533813.1185597656,10
2023-10-10,724406.6056772049,817472.0,1541878.605677205,10
2023-10-11,733661.6550132704,809115.0,1542776.6550132704,10
2023-10-12,731161.5222488706,816104.0,1547265.5222488707,10
2023-10-13,734260.2510156706,809796.0,1544056.2510156706,10
2023-10-16,717119.5323836184,817540.0,1534659.5323836184,10
2023-10-17,735858.8800220003,804912.0,1540770.8800220003,10
2023-10-18,718302.1512033008,804741.0,1523043.1512033008,10
2023-10-19,838284.5673882603,752016.0,1590300.5673882603,8
2023-10-20,659979.2607948892,933521.0,1593500.2607948892,10
2023-10-23,658412.5120113454,906111.0,1564523.5120113455,10
2023-10-24,896827.7356986254,682043.0,1578870.7356986254,7
2023-10-25,738807.4388355467,852813.0,1591620.4388355468,9
2023-10-26,665830.2988365407,931378.0,1597208.2988365407,10
2023-10-27,704835.1902557514,906067.0,1610902.1902557514,10
2023-10-30,701488.6374416907,924608.0,1626096.6374416905,10
2023-10-31,714075.6411180084,914398.0,1628473.6411180084,10
2023-11-01,726431.1533823084,901215.0,1627646.1533823083,10
2023-11-02,793836.5189009506,828802.0,1622638.5189009504,9
2023-11-03,703847.3131293813,928374.0,1632221.3131293813,10
2023-11-06,721053.5143428566,927694.0,1648747.5143428566,10
2023-11-07,742795.8803278927,914735.0,1657530.8803278927,10
2023-11-08,887224.8995794076,777879.0,1665103.8995794076,8
2023-11-09,724002.5920126893,940105.0,1664107.5920126894,10
2023-11-10,717921.9862313566,955567.0,1673488.9862313566,10
2023-11-13,726018.6006766289,971883.0,1697901.6006766288,10
2023-11-14,822645.2808841184,893863.0,1716508.2808841183,9
2023-11-15,1036591.4657295933,687154.0,1723745.4657295933,7
2023-11-16,756847.2370971788,971855.0,1728702.2370971788,10
2023-11-17,771896.1507652639,968941.0,1740837.150765264,10
2023-11-20,796820.1803647992,949247.0,1746067.1803647992,10
2023-11-21,795420.3939837702,958446.0,1753866.3939837702,10
2023-11-22,802119.8111344163,971715.0,1773834.8111344161,10
2023-11-23,804685.4587681233,961342.0,1766027.4587681233,10
2023-11-24,886446.8168615903,889714.0,1776160.8168615904,9
2023-11-27,798668.3056059689,968226.0,1766894.305605969,10
2023-11-28,872205.5466121514,893837.0,1766042.5466121514,9
2023-11-29,791481.3476427462,976848.0,1768329.3476427463,10
2023-11-30,797999.3109257474,860083.0,1658082.3109257473,10
2023-12-01,879243.7690254657,781568.0,1660811.7690254657,9
2023-12-04,782812.4465712237,883033.0,1665845.4465712237,10
2023-12-05,804084.8964426701,855560.0,1659644.8964426701,10
2023-12-06,882401.3422082487,786896.0,1669297.3422082486,9
2023-12-07,794303.8477909487,870491.0,1664794.8477909486,10
2023-12-08,782684.8231541901,980206.0,1762890.82315419,10
2023-12-11,971656.9047794694,788229.0,1759885.9047794694,8
2023-12-12,787399.7368237603,982310.393708,1769710.1305317604,10
2023-12-13,790708.1843157603,972226.394912,1762934.5792277604,10
2023-12-14,805304.6244138508,963875.39732,1769180.0217338507,10
2023-12-15,807239.5596352349,962941.0,1770180.559635235,10
2023-12-18,879702.9854893996,854204.0,1733906.9854893996,9
2023-12-19,775082.6098096299,959887.0,1734969.6098096299,10
2023-12-20,768898.0710388276,960967.0,1729865.0710388278,10
2023-12-21,840855.3655657272,893404.0,1734259.3655657272,9
2023-12-22,760546.6758110255,959413.0,1719959.6758110255,10
2023-12-25,766558.7745697518,951188.0,1717746.7745697517,10
2023-12-26,776518.6995534766,824339.0,1600857.6995534766,10
2023-12-27,764028.6721565456,845239.0,1609267.6721565456,10
2023-12-28,741857.8240375565,880835.0,1622692.8240375565,10
2023-12-29,769442.0098833931,871705.0,1641147.009883393,10
2024-01-02,783042.6714594351,865636.0,1648678.671459435,10
2024-01-03,782162.3265642037,876686.0,1658848.3265642037,10
2024-01-04,802716.6905808063,863842.0,1666558.6905808062,10
2024-01-05,800028.6420441065,855442.0,1655470.6420441065,10
2024-01-08,869089.2692253585,777033.0,1646122.2692253585,9
2024-01-09,872813.0424583189,790075.0,1662888.0424583189,9
2024-01-10,784616.1323515191,986930.0,1771546.132351519,10
2024-01-11,804004.3473284448,972830.0,1776834.347328445,10
2024-01-12,820777.0921625682,969783.0,1790560.0921625681,10
2024-01-15,811952.7098815602,978442.0,1790394.7098815602,10
2024-01-16,885834.7240286036,894869.0,1780703.7240286036,9
2024-01-17,1169314.8600479313,584930.0,1754244.8600479313,6
2024-01-18,1255120.224534416,497278.0,1752398.224534416,5
2024-01-19,1151998.2212565055,596073.0,1748071.2212565055,6
2024-01-22,1232450.479108032,470334.0,1702784.479108032,5
2024-01-23,1216361.9517381864,509383.0,1725744.9517381864,5
2024-01-24,743489.8746607866,1007676.0,1751165.8746607867,10
2024-01-25,1262431.432476843,524326.0,1786757.432476843,5
2024-01-26,1285614.4422775835,509732.0,1795346.4422775835,5
2024-01-29,892273.1762226265,876940.0,1769213.1762226266,9
2024-01-30,1083799.2640008486,671877.035956,1755676.2999568486,7
2024-01-31,975900.7134903354,758176.702294,1734077.4157843352,8
2024-02-01,1262757.161682026,460748.590416,1723505.752098026,5
2024-02-02,1556399.941613919,198336.0,1754735.941613919,2
2024-02-05,1456840.6527849191,300189.0,1757029.6527849191,3
2024-02-06,1458267.1745960936,312862.0,1771129.1745960936,3
2024-02-07,1271148.155867734,513403.0,1784551.155867734,5
2024-02-08,1293840.8458228896,510588.442304,1804429.2881268896,5
2024-02-19,1299911.4430017674,502838.0,1802749.4430017674,5
2024-02-20,1009911.4683633734,806083.0,1815994.4683633735,8
2024-02-21,828669.5102005376,994057.0,1822726.5102005377,10
2024-02-22,1021429.2177296227,807623.70109,1829052.9188196226,8
2024-02-23,930080.6189554591,905300.595507,1835381.214462459,9
2024-02-26,843691.1821051113,986796.173175,1830487.3552801113,10
2024-02-27,849027.886118212,986809.0,1835836.886118212,10
2024-02-28,941918.6387615605,875573.0,1817491.6387615604,9
2024-02-29,1024260.3931008676,816480.784176,1840741.1772768677,8
2024-03-01,836876.5055230757,1014125.63048,1851002.1360030756,10
2024-03-04,1050542.831659975,801126.0,1851668.831659975,8
2024-03-05,854410.6283605244,994784.229005,1849194.8573655244,10
2024-03-06,868344.728373588,1010656.229005,1879000.957378588,10
2024-03-07,1189724.1628664138,693399.229005,1883123.3918714137,7
2024-03-08,987201.1926767422,903274.0,1890475.192676742,9
2024-03-11,893368.850476921,1008531.0,1901899.850476921,10
2024-03-12,1004602.2832982807,904989.0,1909591.2832982806,9
2024-03-13,904826.3493943283,1001010.0,1905836.3493943284,10
2024-03-14,904126.1135115633,1002329.0,1906455.1135115633,10
2024-03-15,1021724.4950140367,905372.0,1927096.4950140365,9
2024-03-18,922853.6896817364,1023095.0,1945948.6896817363,10
2024-03-19,941855.3303426141,1014318.0,1956173.330342614,10
2024-03-20,956167.5691352622,1014875.0,1971042.5691352622,10
2024-03-21,972197.5574207251,1012330.0,1984527.557420725,10
2024-03-22,986929.1931504542,997082.0,1984011.1931504542,10
2024-03-25,1072393.617105407,891170.0,1963563.617105407,9
2024-03-26,963703.4307764495,1003865.0,1967568.4307764494,10
2024-03-27,963095.9277524386,976834.0,1939929.9277524385,10
2024-03-28,1046394.9334455379,914976.0,1961370.933445538,9
2024-03-29,1056917.4473336758,902307.0,1959224.4473336758,9
2024-04-01,1176878.4502154451,823924.0,2000802.4502154451,8
2024-04-02,1191465.9148708154,809040.502239,2000506.4171098154,8
2024-04-03,1108440.8447752313,911820.458724,2020261.3034992313,9
2024-04-08,1230501.769293732,790555.0,2021056.769293732,8
2024-04-09,1121175.1956222241,901952.0,2023127.1956222241,9
2024-04-10,1016417.9288945211,996663.0,2013080.9288945212,10
2024-04-11,1032392.3543658698,1006260.0,2038652.35436587,10
2024-04-12,1433124.3332639798,595799.0,2028923.3332639798,6
2024-04-15,1429975.957939074,603519.0,2033494.957939074,6
2024-04-16,1220579.9735609854,773399.0,1993978.9735609854,8
2024-04-17,1112320.4553849406,822961.0,1935281.4553849406,9
2024-04-18,1136036.1347648678,798147.0,1934183.1347648678,9
2024-04-19,1027813.3081382869,902552.0,1930365.308138287,10
2024-04-22,1033613.109883248,903597.0,1937210.1098832479,10
2024-04-23,1038048.9515548333,904863.0,1942911.9515548334,10
2024-04-24,1146289.843874838,807388.0,1953677.843874838,9
2024-04-25,1053265.1567757,902146.0,1955411.1567757,10
2024-04-26,1058791.5451867634,919346.0,1978137.5451867634,10
2024-04-29,1291563.3622975564,717739.0,2009302.3622975564,8
2024-04-30,1307310.950485972,691623.0,1998933.950485972,8
2024-05-06,1210534.3755223795,904562.0,2115096.3755223798,9
2024-05-07,1121066.6779294685,998922.0,2119988.6779294685,10
2024-05-08,1130774.994701214,995947.0,2126721.994701214,10
2024-05-09,1340422.1154415987,816833.0,2157255.115441599,8
2024-05-10,1147850.9843846736,1003875.0,2151725.9843846736,10
2024-05-13,1233890.9118623056,900337.0,2134227.9118623054,9
2024-05-14,1334943.1663961648,808115.0,2143058.166396165,8
2024-05-15,1143285.8609810462,1002090.0,2145375.860981046,10
2024-05-16,1154432.942621969,1009126.0,2163558.9426219687,10
2024-05-17,1173596.5136512367,1012251.0,2185847.513651237,10
2024-05-20,1287936.745180424,898366.0,2186302.7451804243,9
2024-05-21,1388380.1492322134,805190.0,2193570.1492322134,8
2024-05-22,1406652.5375874087,791864.0,2198516.537587409,8
2024-05-23,1388071.0651095305,796168.0,2184239.0651095305,8
2024-05-24,1282984.546096847,902532.0,2185516.546096847,9
2024-05-27,1276514.6579754017,912734.0,2189248.6579754017,9
2024-05-28,1185211.234004306,1007036.0,2192247.2340043057,10
2024-05-29,1187063.4425708225,1016908.0,2203971.4425708223,10
2024-05-30,1187315.9272269974,994884.0,2182199.9272269974,10
2024-05-31,1185713.3249876215,998545.0,2184258.3249876215,10
2024-06-03,1274370.4271308873,891170.0,2165540.4271308873,9
2024-06-04,1466352.52800817,708845.0,2175197.52800817,7
2024-06-05,1366061.5538386365,791092.0,2157153.5538386367,8
2024-06-06,1261225.1457392448,877129.0,2138354.1457392448,9
2024-06-07,1249911.6815717125,910420.0,2160331.6815717127,9
2024-06-11,1145584.212177976,1003694.0,2149278.212177976,10
2024-06-12,1152426.1584404376,1013060.0,2165486.1584404376,10
2024-06-13,1163627.717533136,983401.0,2147028.717533136,10
2024-06-14,1149497.0291339608,1009880.0,2159377.0291339606,10
2024-06-17,1162297.9483476977,998036.0,2160333.948347698,10
2024-06-18,1160629.301749855,1007323.0,2167952.3017498553,10
2024-06-19,1275901.6660717675,888438.0,2164339.6660717675,9
2024-06-20,1551215.4035888459,585342.0,2136557.403588846,6
2024-06-21,1445344.8565710557,709675.0,2155019.856571056,7
2024-06-24,1437622.824888914,690222.0,2127844.824888914,7
2024-06-25,1230358.496484575,904514.0,2134872.496484575,9
2024-06-26,1136646.7320361752,1018644.0,2155290.732036175,10
2024-06-27,1247611.6590921602,893782.0,2141393.65909216,9
2024-06-28,1346336.061314313,797789.0,2144125.0613143127,8
2024-07-01,1146696.807500313,1013983.0,2160679.807500313,10
2024-07-02,1367853.126132409,813409.0,2181262.126132409,8
2024-07-03,1280073.0951670245,907308.0,2187381.0951670245,9
2024-07-04,1167624.9450969892,976830.0,2144454.945096989,10
2024-07-05,1444041.9188213847,701207.0,2145248.9188213847,7
2024-07-08,1237721.7298423306,885355.0,2123076.7298423303,9
2024-07-09,1521647.613687496,612477.0,2134124.6136874957,6
2024-07-10,1126818.6008498715,1002545.0,2129363.6008498715,10
2024-07-11,1136627.043937035,1021991.0,2158618.043937035,10
2024-07-12,1155473.8017183358,1010701.0,2166174.8017183356,10
2024-07-15,1360402.8697171705,793404.0,2153806.8697171705,8
2024-07-16,1251781.0332109467,906614.0,2158395.0332109467,9
2024-07-17,1162146.920171624,987778.0,2149924.920171624,10
2024-07-18,1341697.3212604043,818574.0,2160271.3212604043,8
2024-07-19,1350707.0088006412,802292.0,2152999.008800641,8
2024-07-22,1152327.247698611,988559.0,2140886.247698611,10
2024-07-23,1142960.8414309395,971585.119776,2114545.9612069395,10
2024-07-24,1609478.2290815993,496347.0,2105825.229081599,5
2024-07-25,1408205.8647899146,707915.0,2116120.8647899143,7
2024-07-26,1110701.5222545145,1026468.0,2137169.5222545145,10
2024-07-29,1120924.7603245631,1011652.0,2132576.760324563,10
2024-07-30,1133151.5299530532,1005450.0,2138601.529953053,10
2024-07-31,1155480.5653052265,1039462.0,2194942.5653052265,10
2024-08-01,1180147.6399804994,1018177.0,2198324.6399804996,10
2024-08-02,1189779.3403123908,996540.40312,2186319.743432391,10
2024-08-05,1484628.7529346938,684240.10016,2168868.8530946937,7
2024-08-06,1181066.8494584672,1006299.31656,2187366.1660184674,10
2024-08-07,1183874.9089126864,1006528.0,2190402.9089126866,10
2024-08-08,1191197.2613586967,998402.0,2189599.261358697,10
2024-08-09,1193109.7870443603,988528.0,2181637.7870443603,10
2024-08-12,1189717.2516059838,981486.0,2171203.251605984,10
2024-08-13,1473956.9006979193,700082.0,2174038.9006979195,7
2024-08-14,1170158.745812205,988002.0,2158160.7458122047,10
2024-08-15,1169470.9021523097,1004730.0,2174200.9021523097,10
2024-08-16,1178103.7357941056,988510.0,2166613.7357941056,10
2024-08-19,1173955.6481409785,988725.0,2162680.6481409785,10
2024-08-20,1156489.087067374,981339.0,2137828.087067374,10
2024-08-21,1240776.1086359008,891091.0,2131867.1086359005,9
2024-08-22,1132981.8896850056,989272.0,2122253.889685006,10
2024-08-23,1123110.9178110422,994703.0,2117813.917811042,10
2024-08-26,1124923.3621506477,1012892.0,2137815.3621506477,10
2024-08-27,1138417.7581264086,997004.0,2135421.758126409,10
2024-08-28,1235244.6288294524,908938.0,2144182.628829452,9
2024-08-29,1147621.4898229237,1008232.0,2155853.4898229237,10
2024-08-30,1266711.781747815,920415.0,2187126.781747815,9
2024-09-02,1374422.2485220935,790939.0,2165361.2485220935,8
2024-09-03,1178477.7076681827,1007254.0,2185731.7076681824,10
2024-09-04,1189358.8864769149,1003701.0,2193059.886476915,10
2024-09-05,1186593.799054494,999786.0,2186379.799054494,10
2024-09-06,1181318.5431829402,991816.0,2173134.54318294,10
2024-09-09,1269051.8950786318,903341.0,2172392.895078632,9
2024-09-10,1271150.7251460946,895861.0,2167011.7251460943,9
2024-09-11,1170475.0380702603,993071.0,2163546.0380702605,10
2024-09-12,1172022.2879720302,1002636.0,2174658.28797203,10
2024-09-13,1176264.9523315346,994575.157408,2170840.1097395346,10
2024-09-18,1184316.6051322033,1007482.8309599999,2191799.4360922035,10
2024-09-19,1204757.6345064805,1005534.899504,2210292.5340104806,10
2024-09-20,1205644.3275382754,1011582.0,2217226.327538275,10
2024-09-23,1210370.8506864267,1008165.0,2218535.8506864267,10
2024-09-24,1531066.2663968431,715419.0,2246485.266396843,7
2024-09-25,1659995.584503252,598710.0,2258705.584503252,6
2024-09-26,1675281.9691191856,621068.0,2296349.9691191856,6
2024-09-27,1804076.993164854,513492.0,2317568.993164854,5
2024-09-30,1827812.0652039228,520891.0,2348703.065203923,5
2024-10-08,2349296.680583786,0.0,2349296.680583786,0
2024-10-09,2349296.680583786,0.0,2349296.680583786,0
2024-10-10,2050533.7035712863,302450.0,2352983.703571286,3
2024-10-11,1950583.9076252864,397018.0,2347601.9076252864,4
2024-10-14,1451589.9083214866,915853.0,2367442.908321487,9
2024-10-15,1557186.4877496408,794340.0,2351526.487749641,8
2024-10-16,1452578.5238746202,915410.0,2367988.52387462,9
2024-10-17,1859078.7808289018,502791.0,2361869.7808289016,5
2024-10-18,1564649.4015759293,811275.0,2375924.4015759295,8
2024-10-21,1576635.7581580454,802436.0,2379071.7581580454,8
2024-10-22,1581340.5336193463,816121.0,2397461.533619346,8
2024-10-23,1598089.8688937787,801039.0,2399128.868893779,8
2024-10-24,1602252.043528896,807100.0,2409352.043528896,8
2024-10-25,1417099.606804471,1020621.0,2437720.606804471,10
2024-10-28,1750784.778763992,720256.0,2471040.778763992,7
2024-10-29,1771413.5987922454,698067.0,2469480.5987922456,7
2024-10-30,1674436.726751373,827103.0,2501539.726751373,8
2024-10-31,1795494.9815555997,705476.0,2500970.9815555997,7
2024-11-01,1818952.4671595322,696823.0,2515775.467159532,7
2024-11-04,1714028.0706586225,813979.0,2528007.0706586223,8
2024-11-05,1628634.395738685,922299.0,2550933.395738685,9
2024-11-06,1649521.4019417763,908384.0,2557905.4019417763,9
2024-11-07,1775707.9413101631,813460.35,2589168.291310163,8
2024-11-08,1797070.3144127387,791525.0,2588595.3144127387,8
2024-11-11,1890462.6695952397,706197.0,2596659.6695952397,7
