date,code,side,price,shares,amount,fee,reason
2025-03-28,600001,SELL,10.489268929398465,19200,201393.96344445052,261.8121524777857,hold_days
2025-03-31,300001,BUY,6.821249687651599,29300,199862.61584819184,59.95878475445755,signal
2025-04-03,300001,SELL,6.960918977633086,29300,203954.92604464942,265.1414038580442,hold_days
2025-04-04,300001,BUY,7.087826008559859,28200,199876.69344138802,59.963008032416404,signal
2025-04-09,300001,SELL,7.072833739738964,28200,199453.91146063877,259.2900848988304,hold_days
2025-04-09,300001,BUY,7.086993567045747,28200,199853.21859069006,59.95596557720701,signal
2025-04-11,000001,BUY,11.7112506581671,16300,190893.3857281237,57.26801571843711,signal
2025-04-14,300001,SELL,7.531982501583316,28200,212401.9065446495,276.12247850804437,hold_days
2025-04-15,300001,BUY,7.081093964639002,27500,194730.08402757253,58.419025208271755,signal
2025-04-16,000001,SELL,11.89785593857098,16300,193935.051798707,252.11556733831907,hold_days
2025-04-16,600001,BUY,9.249181348907403,21000,194232.80832705545,58.26984249811663,signal
2025-04-18,300001,SELL,7.48981615561807,27500,205969.9442794969,267.76092756334594,hold_days
2025-04-18,300001,BUY,7.504810782556243,26200,196626.04250297358,58.98781275089207,signal
2025-04-21,600001,SELL,9.676139894688038,21000,203198.9377884488,264.15861912498343,hold_days
2025-04-21,000001,BUY,12.161563611308944,16300,198233.48686433578,59.47004605930073,signal
2025-04-23,300001,SELL,7.597542521794089,26200,199055.6140710051,258.77229829230663,hold_days
2025-04-24,000001,SELL,12.816056426988279,16300,208901.71975990894,271.57223568788163,hold_days
2025-04-24,600001,BUY,9.480611680795674,21000,199092.84529670916,59.72785358901274,signal
2025-04-29,600001,SELL,9.592583712619593,21000,201444.25796501146,261.8775353545149,hold_days
2025-04-29,600001,BUY,9.611788084416629,20800,199925.1921558659,59.97755764675976,signal
2025-05-02,600001,SELL,10.609219614576888,20800,220671.76798319927,286.87329837815906,hold_days
2025-05-02,600001,BUY,10.63045929348495,18800,199852.63471751707,59.955790415255116,signal
2025-05-07,600001,SELL,11.126187413170001,18800,209172.32336759602,271.9240203778748,hold_days
2025-05-08,600001,BUY,10.93460074293651,18200,199009.7335214445,59.70292005643334,signal
2025-05-13,600001,SELL,11.136928971549583,18200,202692.1072822024,263.4997394668631,hold_days
2025-05-13,000001,BUY,10.3073711881706,19400,199963.00105050966,59.98890031515289,signal
2025-05-16,000001,SELL,10.484552023202596,19400,203400.30925013038,264.4204020251695,hold_days
2025-05-19,000001,BUY,9.698616882598747,20600,199791.5077815342,59.937452334460254,signal
2025-05-22,000001,SELL,9.752797661126307,20600,200907.63181920192,261.17992136496247,hold_days
2025-06-06,300001,BUY,7.06849635189417,28200,199331.59712341562,59.79947913702468,signal
2025-06-11,300001,SELL,7.309471988630712,28200,206127.11007938607,267.9652431032019,hold_days
2025-07-18,000001,BUY,10.682627222800223,18700,199765.12906636417,59.929538719909246,signal
2025-07-23,000001,SELL,10.419182372230388,18700,194838.71036070827,253.29032346892075,hold_days
