date,cash,market_value,equity,positions
2025-04-28,1002240.5469233907,200747.37369835522,1202987.920621746,1
2025-04-29,1003437.7576395351,205774.16784758677,1209211.9254871218,1
2025-04-30,1003437.7576395351,218390.25930664025,1221828.0169461754,1
2025-05-01,1003437.7576395351,219108.09429226242,1222545.8519317976,1
2025-05-02,1023910.0618164238,202643.52458266006,1226553.586399084,1
2025-05-05,1023910.0618164238,209917.52227164878,1233827.5840880726,1
2025-05-06,1023910.0618164238,208186.9072330633,1232096.969049487,1
2025-05-07,1232810.461163642,0.0,1232810.461163642,0
2025-05-08,1033741.024722141,200380.5061038929,1234121.5308260338,1
2025-05-09,1033741.024722141,204081.7827283437,1237822.8074504847,1
2025-05-12,1033741.024722141,203800.6898121853,1237541.7145343262,1
2025-05-13,1036146.6423140517,201786.16788992187,1237932.8102039737,1
2025-05-14,1036146.6423140517,202615.23918324918,1238761.881497301,1
2025-05-15,1036146.6423140517,203842.53688063513,1239989.179194687,1
2025-05-16,1239282.531162157,0.0,1239282.531162157,0
2025-05-19,1039431.0859282883,201047.25713523757,1240478.3430635259,1
2025-05-20,1039431.0859282883,195353.45759525694,1234784.5435235451,1
2025-05-21,1039431.0859282883,202915.43681450404,1242346.5227427923,1
2025-05-22,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-23,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-26,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-27,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-28,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-29,1240077.5378261253,0.0,1240077.5378261253,0
2025-05-30,1240077.5378261253,0.0,1240077.5378261253,0
2025-06-02,1240077.5378261253,0.0,1240077.5378261253,0
2025-06-03,1240077.5378261253,0.0,1240077.5378261253,0
2025-06-04,1240077.5378261253,0.0,1240077.5378261253,0
2025-06-05,1240077.5378261253,0.0,1240077.5378261253,0
2025-06-06,1040686.1412235727,206339.73906222836,1247025.880285801,1
2025-06-09,1040686.1412235727,201647.8952744438,1242334.0364980164,1
2025-06-10,1040686.1412235727,205035.25811425655,1245721.399337829,1
2025-06-11,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-12,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-13,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-16,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-17,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-18,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-19,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-20,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-23,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-24,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-25,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-26,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-27,1246545.2860598555,0.0,1246545.2860598555,0
2025-06-30,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-01,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-02,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-03,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-04,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-07,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-08,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-09,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-10,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-11,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-14,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-15,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-16,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-17,1246545.2860598555,0.0,1246545.2860598555,0
2025-07-18,1046720.2274547714,199412.74091092512,1246132.9683656965,1
2025-07-21,1046720.2274547714,198834.08300255038,1245554.3104573218,1
2025-07-22,1046720.2274547714,196956.84604332672,1243677.0734980982,1
2025-07-23,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-24,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-25,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-28,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-29,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-30,1241305.6474920108,0.0,1241305.6474920108,0
2025-07-31,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-01,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-04,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-05,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-06,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-07,1241305.6474920108,0.0,1241305.6474920108,0
2025-08-08,1241305.6474920108,0.0,1241305.6474920108,0
