date,cash,market_value,equity,positions
2024-02-28,870349.3612167955,200742.36262,1071091.7238367954,1
2024-02-29,870349.3612167955,202156.04123,1072505.4024467955,1
2024-03-01,1071476.5347600284,0.0,1071476.5347600284,0
2024-03-04,1071476.5347600284,0.0,1071476.5347600284,0
2024-03-05,871184.2276569507,203109.104028,1074293.3316849507,1
2024-03-06,871184.2276569507,201974.416296,1073158.6439529508,1
2024-03-07,697490.2903130761,376844.588562,1074334.878875076,2
2024-03-08,899000.4280183365,174302.8284,1073303.2564183366,1
2024-03-11,899000.4280183365,175814.12459999998,1074814.5526183364,1
2024-03-12,874562.5488792232,199412.943,1073975.4918792231,1
2024-03-13,874562.5488792232,197727.76320000002,1072290.312079223,1
2024-03-14,874562.5488792232,197727.76320000002,1072290.312079223,1
2024-03-15,872270.8679453522,200246.7465,1072517.6144453522,1
2024-03-18,872270.8679453522,199113.27435,1071384.1422953522,1
2024-03-19,872270.8679453522,196468.506,1068739.3739453522,1
2024-03-20,868047.9319511816,200079.52523199999,1068127.4571831815,1
2024-03-21,868047.9319511816,202071.78224,1070119.7141911816,1
2024-03-22,868047.9319511816,200364.133376,1068412.0653271817,1
2024-03-25,868574.4013542284,199611.41973199998,1068185.8210862284,1
2024-03-26,868574.4013542284,202156.04123,1070730.4425842285,1
2024-03-27,868574.4013542284,202721.512674,1071295.9140282283,1
2024-03-28,1071394.0896818363,0.0,1071394.0896818363,0
2024-03-29,1071394.0896818363,0.0,1071394.0896818363,0
2024-04-01,871606.7176846336,201710.404794,1073317.1224786337,1
2024-04-02,871606.7176846336,202826.36830600002,1074433.0859906336,1
2024-04-03,871606.7176846336,201710.404794,1073317.1224786337,1
2024-04-08,872860.0924635394,201060.67436,1073920.7668235395,1
2024-04-09,872860.0924635394,200508.30987,1073368.4023335394,1
2024-04-10,872860.0924635394,200784.492115,1073644.5845785395,1
2024-04-11,1072080.851727021,0.0,1072080.851727021,0
2024-04-12,1072080.851727021,0.0,1072080.851727021,0
2024-04-15,872276.9143675048,203894.00799600003,1076170.9223635048,1
2024-04-16,872276.9143675048,203695.860272,1075972.7746395047,1
2024-04-17,881406.1086089122,206866.223856,1088272.3324649122,1
2024-04-18,890719.7579418605,199696.614933,1090416.3728748604,1
2024-04-19,890719.7579418605,199969.052334,1090688.8102758606,1
2024-04-22,890719.7579418605,198606.86532900002,1089326.6232708604,1
2024-04-23,889986.327001684,199998.222236,1089984.5492376839,1
2024-04-24,712132.728860927,376894.65367399994,1089027.382534927,2
2024-04-25,712132.728860927,379615.697881,1091748.426741927,2
2024-04-26,730098.889472425,360976.856134,1091075.745606425,2
2024-04-29,907498.1639717954,186061.552445,1093559.7164167953,1
2024-04-30,726289.5081189884,369542.342605,1095831.8507239884,2
2024-05-06,914499.2237700674,187406.036925,1101905.2606950675,1
2024-05-07,914499.2237700674,186689.83551,1101189.0592800674,1
2024-05-08,1100521.7303275783,0.0,1100521.7303275783,0
2024-05-09,900857.6184886432,199356.77034,1100214.3888286431,1
2024-05-10,900857.6184886432,202934.96878199998,1103792.587270643,1
2024-05-13,900857.6184886432,203446.13998799998,1104303.7584766431,1
2024-05-14,1104091.094923027,0.0,1104091.094923027,0
2024-05-15,1104091.094923027,0.0,1104091.094923027,0
2024-05-16,904347.314988008,201976.288718,1106323.603706008,1
2024-05-17,904347.314988008,205502.059344,1109849.374332008,1
2024-05-20,913656.0261574658,202521.16352,1116177.1896774657,1
2024-05-21,730929.584446407,391147.00396,1122076.588406407,2
2024-05-22,752603.0295094748,376416.83672200004,1129019.8662314748,2
2024-05-23,752603.0295094748,373614.73965600005,1126217.769165475,2
2024-05-24,935471.703915266,188058.575992,1123530.279907266,1
2024-05-27,923675.7806100025,201480.096888,1125155.8774980025,1
2024-05-28,923675.7806100025,201480.096888,1125155.8774980025,1
2024-05-29,923675.7806100025,200300.471028,1123976.2516380025,1
2024-05-30,1123045.0552436362,0.0,1123045.0552436362,0
2024-05-31,1123045.0552436362,0.0,1123045.0552436362,0
2024-06-03,1123045.0552436362,0.0,1123045.0552436362,0
2024-06-04,922748.9551589604,200963.308416,1123712.2635749604,1
2024-06-05,922748.9551589604,200238.681102,1122987.6362609605,1
2024-06-06,922748.9551589604,199272.51135000002,1122021.4665089604,1
2024-06-07,923105.2784137756,201155.20343800003,1124260.4818517757,1
2024-06-11,923105.2784137756,198958.786294,1122064.0647077756,1
2024-06-12,923105.2784137756,199141.821056,1122247.0994697756,1
2024-06-13,1121971.9461857066,0.0,1121971.9461857066,0
2024-06-14,921740.5482790074,200554.387302,1122294.9355810075,1
2024-06-17,921740.5482790074,198978.32139,1120718.8696690074,1
2024-06-18,921740.5482790074,198584.304912,1120324.8531910074,1
2024-06-19,920522.3505842607,202395.71124600002,1122918.0618302608,1
2024-06-20,920522.3505842607,201903.26426,1122425.6148442607,1
2024-06-21,920522.3505842607,201164.593781,1121686.9443652607,1
2024-06-24,1121715.8423116496,0.0,1121715.8423116496,0
2024-06-25,921931.88656215,201304.637856,1123236.52441815,1
2024-06-26,921931.88656215,201304.637856,1123236.52441815,1
2024-06-27,921931.88656215,202303.17276599997,1124235.05932815,1
2024-06-28,923011.0962876996,200876.4373,1123887.5335876998,1
